"","1st_network","Region","Age_group","Bridgeness","freq"
"1","DMN","Angular_L_1","Young","Global_Bridge",0.171428571428571
"2","DMN","Angular_L_1","Young","Local_Bridge",0.0857142857142857
"3","DMN","Angular_L_1","Young","Not_a_Bridge",0.292857142857143
"4","DMN","Angular_L_1","Young","Super_Bridge",0.45
"5","DMN","Angular_L_1","Middle","Global_Bridge",0.204819277108434
"6","DMN","Angular_L_1","Middle","Local_Bridge",0.0542168674698795
"7","DMN","Angular_L_1","Middle","Not_a_Bridge",0.234939759036145
"8","DMN","Angular_L_1","Middle","Super_Bridge",0.506024096385542
"9","DMN","Angular_L_1","Old","Global_Bridge",0.120689655172414
"10","DMN","Angular_L_1","Old","Local_Bridge",0.129310344827586
"11","DMN","Angular_L_1","Old","Not_a_Bridge",0.271551724137931
"12","DMN","Angular_L_1","Old","Super_Bridge",0.478448275862069
"13","SMN","Cerebelum_6_R","Young","Global_Bridge",0.0405405405405405
"14","SMN","Cerebelum_6_R","Young","Local_Bridge",0.540540540540541
"15","SMN","Cerebelum_6_R","Young","Not_a_Bridge",0.0945945945945946
"16","SMN","Cerebelum_6_R","Young","Super_Bridge",0.324324324324324
"17","SMN","Cerebelum_6_R","Middle","Global_Bridge",0
"18","SMN","Cerebelum_6_R","Middle","Local_Bridge",0.695652173913043
"19","SMN","Cerebelum_6_R","Middle","Not_a_Bridge",0.0869565217391304
"20","SMN","Cerebelum_6_R","Middle","Super_Bridge",0.217391304347826
"21","SMN","Cerebelum_6_R","Old","Global_Bridge",0.0165289256198347
"22","SMN","Cerebelum_6_R","Old","Local_Bridge",0.603305785123967
"23","SMN","Cerebelum_6_R","Old","Not_a_Bridge",0.0909090909090909
"24","SMN","Cerebelum_6_R","Old","Super_Bridge",0.289256198347107
"25","DMN","Cerebelum_Crus1_R_1","Young","Global_Bridge",0.176470588235294
"26","DMN","Cerebelum_Crus1_R_1","Young","Local_Bridge",0.0705882352941176
"27","DMN","Cerebelum_Crus1_R_1","Young","Not_a_Bridge",0.494117647058824
"28","DMN","Cerebelum_Crus1_R_1","Young","Super_Bridge",0.258823529411765
"29","DMN","Cerebelum_Crus1_R_1","Middle","Global_Bridge",0.09
"30","DMN","Cerebelum_Crus1_R_1","Middle","Local_Bridge",0.23
"31","DMN","Cerebelum_Crus1_R_1","Middle","Not_a_Bridge",0.4
"32","DMN","Cerebelum_Crus1_R_1","Middle","Super_Bridge",0.28
"33","DMN","Cerebelum_Crus1_R_1","Old","Global_Bridge",0.124223602484472
"34","DMN","Cerebelum_Crus1_R_1","Old","Local_Bridge",0.186335403726708
"35","DMN","Cerebelum_Crus1_R_1","Old","Not_a_Bridge",0.341614906832298
"36","DMN","Cerebelum_Crus1_R_1","Old","Super_Bridge",0.347826086956522
"37","FPN","Cerebelum_Crus1_R_2","Young","Global_Bridge",0.0945945945945946
"38","FPN","Cerebelum_Crus1_R_2","Young","Local_Bridge",0.310810810810811
"39","FPN","Cerebelum_Crus1_R_2","Young","Not_a_Bridge",0.256756756756757
"40","FPN","Cerebelum_Crus1_R_2","Young","Super_Bridge",0.337837837837838
"41","FPN","Cerebelum_Crus1_R_2","Middle","Global_Bridge",0.125
"42","FPN","Cerebelum_Crus1_R_2","Middle","Local_Bridge",0.375
"43","FPN","Cerebelum_Crus1_R_2","Middle","Not_a_Bridge",0.222222222222222
"44","FPN","Cerebelum_Crus1_R_2","Middle","Super_Bridge",0.277777777777778
"45","FPN","Cerebelum_Crus1_R_2","Old","Global_Bridge",0.10655737704918
"46","FPN","Cerebelum_Crus1_R_2","Old","Local_Bridge",0.286885245901639
"47","FPN","Cerebelum_Crus1_R_2","Old","Not_a_Bridge",0.278688524590164
"48","FPN","Cerebelum_Crus1_R_2","Old","Super_Bridge",0.327868852459016
"49","FPN","Cerebelum_Crus2_R","Young","Global_Bridge",0.0795454545454545
"50","FPN","Cerebelum_Crus2_R","Young","Local_Bridge",0.181818181818182
"51","FPN","Cerebelum_Crus2_R","Young","Not_a_Bridge",0.386363636363636
"52","FPN","Cerebelum_Crus2_R","Young","Super_Bridge",0.352272727272727
"53","FPN","Cerebelum_Crus2_R","Middle","Global_Bridge",0.111111111111111
"54","FPN","Cerebelum_Crus2_R","Middle","Local_Bridge",0.363636363636364
"55","FPN","Cerebelum_Crus2_R","Middle","Not_a_Bridge",0.222222222222222
"56","FPN","Cerebelum_Crus2_R","Middle","Super_Bridge",0.303030303030303
"57","FPN","Cerebelum_Crus2_R","Old","Global_Bridge",0.116666666666667
"58","FPN","Cerebelum_Crus2_R","Old","Local_Bridge",0.241666666666667
"59","FPN","Cerebelum_Crus2_R","Old","Not_a_Bridge",0.283333333333333
"60","FPN","Cerebelum_Crus2_R","Old","Super_Bridge",0.358333333333333
"61","DMN","Cingulum_Ant_L_2","Young","Global_Bridge",0.119047619047619
"62","DMN","Cingulum_Ant_L_2","Young","Local_Bridge",0.119047619047619
"63","DMN","Cingulum_Ant_L_2","Young","Not_a_Bridge",0.293650793650794
"64","DMN","Cingulum_Ant_L_2","Young","Super_Bridge",0.468253968253968
"65","DMN","Cingulum_Ant_L_2","Middle","Global_Bridge",0.119402985074627
"66","DMN","Cingulum_Ant_L_2","Middle","Local_Bridge",0.141791044776119
"67","DMN","Cingulum_Ant_L_2","Middle","Not_a_Bridge",0.216417910447761
"68","DMN","Cingulum_Ant_L_2","Middle","Super_Bridge",0.522388059701492
"69","DMN","Cingulum_Ant_L_2","Old","Global_Bridge",0.110526315789474
"70","DMN","Cingulum_Ant_L_2","Old","Local_Bridge",0.194736842105263
"71","DMN","Cingulum_Ant_L_2","Old","Not_a_Bridge",0.136842105263158
"72","DMN","Cingulum_Ant_L_2","Old","Super_Bridge",0.557894736842105
"73","CON","Cingulum_Ant_L_3","Young","Global_Bridge",0.108843537414966
"74","CON","Cingulum_Ant_L_3","Young","Local_Bridge",0.149659863945578
"75","CON","Cingulum_Ant_L_3","Young","Not_a_Bridge",0.149659863945578
"76","CON","Cingulum_Ant_L_3","Young","Super_Bridge",0.591836734693878
"77","CON","Cingulum_Ant_L_3","Middle","Global_Bridge",0.117283950617284
"78","CON","Cingulum_Ant_L_3","Middle","Local_Bridge",0.172839506172839
"79","CON","Cingulum_Ant_L_3","Middle","Not_a_Bridge",0.104938271604938
"80","CON","Cingulum_Ant_L_3","Middle","Super_Bridge",0.604938271604938
"81","CON","Cingulum_Ant_L_3","Old","Global_Bridge",0.0984455958549223
"82","CON","Cingulum_Ant_L_3","Old","Local_Bridge",0.212435233160622
"83","CON","Cingulum_Ant_L_3","Old","Not_a_Bridge",0.124352331606218
"84","CON","Cingulum_Ant_L_3","Old","Super_Bridge",0.564766839378238
"85","CON","Cingulum_Ant_L_4","Young","Global_Bridge",0.11965811965812
"86","CON","Cingulum_Ant_L_4","Young","Local_Bridge",0.0769230769230769
"87","CON","Cingulum_Ant_L_4","Young","Not_a_Bridge",0.358974358974359
"88","CON","Cingulum_Ant_L_4","Young","Super_Bridge",0.444444444444444
"89","CON","Cingulum_Ant_L_4","Middle","Global_Bridge",0.194690265486726
"90","CON","Cingulum_Ant_L_4","Middle","Local_Bridge",0.20353982300885
"91","CON","Cingulum_Ant_L_4","Middle","Not_a_Bridge",0.247787610619469
"92","CON","Cingulum_Ant_L_4","Middle","Super_Bridge",0.353982300884956
"93","CON","Cingulum_Ant_L_4","Old","Global_Bridge",0.104
"94","CON","Cingulum_Ant_L_4","Old","Local_Bridge",0.264
"95","CON","Cingulum_Ant_L_4","Old","Not_a_Bridge",0.176
"96","CON","Cingulum_Ant_L_4","Old","Super_Bridge",0.456
"97","CON","Cingulum_Ant_L_5","Young","Global_Bridge",0.180451127819549
"98","CON","Cingulum_Ant_L_5","Young","Local_Bridge",0.075187969924812
"99","CON","Cingulum_Ant_L_5","Young","Not_a_Bridge",0.172932330827068
"100","CON","Cingulum_Ant_L_5","Young","Super_Bridge",0.571428571428571
"101","CON","Cingulum_Ant_L_5","Middle","Global_Bridge",0.159722222222222
"102","CON","Cingulum_Ant_L_5","Middle","Local_Bridge",0.131944444444444
"103","CON","Cingulum_Ant_L_5","Middle","Not_a_Bridge",0.208333333333333
"104","CON","Cingulum_Ant_L_5","Middle","Super_Bridge",0.5
"105","CON","Cingulum_Ant_L_5","Old","Global_Bridge",0.134969325153374
"106","CON","Cingulum_Ant_L_5","Old","Local_Bridge",0.141104294478528
"107","CON","Cingulum_Ant_L_5","Old","Not_a_Bridge",0.104294478527607
"108","CON","Cingulum_Ant_L_5","Old","Super_Bridge",0.619631901840491
"109","CON","Cingulum_Ant_R_2","Young","Global_Bridge",0.107142857142857
"110","CON","Cingulum_Ant_R_2","Young","Local_Bridge",0.133928571428571
"111","CON","Cingulum_Ant_R_2","Young","Not_a_Bridge",0.428571428571429
"112","CON","Cingulum_Ant_R_2","Young","Super_Bridge",0.330357142857143
"113","CON","Cingulum_Ant_R_2","Middle","Global_Bridge",0.228813559322034
"114","CON","Cingulum_Ant_R_2","Middle","Local_Bridge",0.186440677966102
"115","CON","Cingulum_Ant_R_2","Middle","Not_a_Bridge",0.296610169491525
"116","CON","Cingulum_Ant_R_2","Middle","Super_Bridge",0.288135593220339
"117","CON","Cingulum_Ant_R_2","Old","Global_Bridge",0.125
"118","CON","Cingulum_Ant_R_2","Old","Local_Bridge",0.2734375
"119","CON","Cingulum_Ant_R_2","Old","Not_a_Bridge",0.234375
"120","CON","Cingulum_Ant_R_2","Old","Super_Bridge",0.3671875
"121","SMN","Cingulum_Mid_L_1","Young","Global_Bridge",0.161616161616162
"122","SMN","Cingulum_Mid_L_1","Young","Local_Bridge",0.0909090909090909
"123","SMN","Cingulum_Mid_L_1","Young","Not_a_Bridge",0.505050505050505
"124","SMN","Cingulum_Mid_L_1","Young","Super_Bridge",0.242424242424242
"125","SMN","Cingulum_Mid_L_1","Middle","Global_Bridge",0.269565217391304
"126","SMN","Cingulum_Mid_L_1","Middle","Local_Bridge",0.121739130434783
"127","SMN","Cingulum_Mid_L_1","Middle","Not_a_Bridge",0.347826086956522
"128","SMN","Cingulum_Mid_L_1","Middle","Super_Bridge",0.260869565217391
"129","SMN","Cingulum_Mid_L_1","Old","Global_Bridge",0.227941176470588
"130","SMN","Cingulum_Mid_L_1","Old","Local_Bridge",0.213235294117647
"131","SMN","Cingulum_Mid_L_1","Old","Not_a_Bridge",0.294117647058824
"132","SMN","Cingulum_Mid_L_1","Old","Super_Bridge",0.264705882352941
"133","CON","Cingulum_Mid_L_2","Young","Global_Bridge",0.178807947019868
"134","CON","Cingulum_Mid_L_2","Young","Local_Bridge",0.0596026490066225
"135","CON","Cingulum_Mid_L_2","Young","Not_a_Bridge",0.211920529801325
"136","CON","Cingulum_Mid_L_2","Young","Super_Bridge",0.549668874172185
"137","CON","Cingulum_Mid_L_2","Middle","Global_Bridge",0.283236994219653
"138","CON","Cingulum_Mid_L_2","Middle","Local_Bridge",0.0346820809248555
"139","CON","Cingulum_Mid_L_2","Middle","Not_a_Bridge",0.132947976878613
"140","CON","Cingulum_Mid_L_2","Middle","Super_Bridge",0.549132947976879
"141","CON","Cingulum_Mid_L_2","Old","Global_Bridge",0.209302325581395
"142","CON","Cingulum_Mid_L_2","Old","Local_Bridge",0.0697674418604651
"143","CON","Cingulum_Mid_L_2","Old","Not_a_Bridge",0.134883720930233
"144","CON","Cingulum_Mid_L_2","Old","Super_Bridge",0.586046511627907
"145","DMN","Cingulum_Mid_L_3","Young","Global_Bridge",0.0442477876106195
"146","DMN","Cingulum_Mid_L_3","Young","Local_Bridge",0.185840707964602
"147","DMN","Cingulum_Mid_L_3","Young","Not_a_Bridge",0.168141592920354
"148","DMN","Cingulum_Mid_L_3","Young","Super_Bridge",0.601769911504425
"149","DMN","Cingulum_Mid_L_3","Middle","Global_Bridge",0.0789473684210526
"150","DMN","Cingulum_Mid_L_3","Middle","Local_Bridge",0.118421052631579
"151","DMN","Cingulum_Mid_L_3","Middle","Not_a_Bridge",0.0789473684210526
"152","DMN","Cingulum_Mid_L_3","Middle","Super_Bridge",0.723684210526316
"153","DMN","Cingulum_Mid_L_3","Old","Global_Bridge",0.114832535885167
"154","DMN","Cingulum_Mid_L_3","Old","Local_Bridge",0.133971291866029
"155","DMN","Cingulum_Mid_L_3","Old","Not_a_Bridge",0.114832535885167
"156","DMN","Cingulum_Mid_L_3","Old","Super_Bridge",0.636363636363636
"157","CON","Cingulum_Mid_R_3","Young","Global_Bridge",0.125
"158","CON","Cingulum_Mid_R_3","Young","Local_Bridge",0.0694444444444444
"159","CON","Cingulum_Mid_R_3","Young","Not_a_Bridge",0.194444444444444
"160","CON","Cingulum_Mid_R_3","Young","Super_Bridge",0.611111111111111
"161","CON","Cingulum_Mid_R_3","Middle","Global_Bridge",0.223529411764706
"162","CON","Cingulum_Mid_R_3","Middle","Local_Bridge",0.0705882352941176
"163","CON","Cingulum_Mid_R_3","Middle","Not_a_Bridge",0.135294117647059
"164","CON","Cingulum_Mid_R_3","Middle","Super_Bridge",0.570588235294118
"165","CON","Cingulum_Mid_R_3","Old","Global_Bridge",0.127450980392157
"166","CON","Cingulum_Mid_R_3","Old","Local_Bridge",0.0637254901960784
"167","CON","Cingulum_Mid_R_3","Old","Not_a_Bridge",0.0784313725490196
"168","CON","Cingulum_Mid_R_3","Old","Super_Bridge",0.730392156862745
"169","DMN","Cingulum_Post_L","Young","Global_Bridge",0.0879120879120879
"170","DMN","Cingulum_Post_L","Young","Local_Bridge",0.32967032967033
"171","DMN","Cingulum_Post_L","Young","Not_a_Bridge",0.285714285714286
"172","DMN","Cingulum_Post_L","Young","Super_Bridge",0.296703296703297
"173","DMN","Cingulum_Post_L","Middle","Global_Bridge",0.0991735537190083
"174","DMN","Cingulum_Post_L","Middle","Local_Bridge",0.28099173553719
"175","DMN","Cingulum_Post_L","Middle","Not_a_Bridge",0.223140495867769
"176","DMN","Cingulum_Post_L","Middle","Super_Bridge",0.396694214876033
"177","DMN","Cingulum_Post_L","Old","Global_Bridge",0.117647058823529
"178","DMN","Cingulum_Post_L","Old","Local_Bridge",0.223529411764706
"179","DMN","Cingulum_Post_L","Old","Not_a_Bridge",0.241176470588235
"180","DMN","Cingulum_Post_L","Old","Super_Bridge",0.417647058823529
"181","DMN","Frontal_Inf_Orb_R_2","Young","Global_Bridge",0.0714285714285714
"182","DMN","Frontal_Inf_Orb_R_2","Young","Local_Bridge",0.25
"183","DMN","Frontal_Inf_Orb_R_2","Young","Not_a_Bridge",0.285714285714286
"184","DMN","Frontal_Inf_Orb_R_2","Young","Super_Bridge",0.392857142857143
"185","DMN","Frontal_Inf_Orb_R_2","Middle","Global_Bridge",0.10377358490566
"186","DMN","Frontal_Inf_Orb_R_2","Middle","Local_Bridge",0.245283018867925
"187","DMN","Frontal_Inf_Orb_R_2","Middle","Not_a_Bridge",0.207547169811321
"188","DMN","Frontal_Inf_Orb_R_2","Middle","Super_Bridge",0.443396226415094
"189","DMN","Frontal_Inf_Orb_R_2","Old","Global_Bridge",0.0909090909090909
"190","DMN","Frontal_Inf_Orb_R_2","Old","Local_Bridge",0.447552447552448
"191","DMN","Frontal_Inf_Orb_R_2","Old","Not_a_Bridge",0.132867132867133
"192","DMN","Frontal_Inf_Orb_R_2","Old","Super_Bridge",0.328671328671329
"193","Language","Frontal_Inf_Tri_L_1","Young","Global_Bridge",0.0719424460431655
"194","Language","Frontal_Inf_Tri_L_1","Young","Local_Bridge",0.179856115107914
"195","Language","Frontal_Inf_Tri_L_1","Young","Not_a_Bridge",0.122302158273381
"196","Language","Frontal_Inf_Tri_L_1","Young","Super_Bridge",0.62589928057554
"197","Language","Frontal_Inf_Tri_L_1","Middle","Global_Bridge",0.105691056910569
"198","Language","Frontal_Inf_Tri_L_1","Middle","Local_Bridge",0.130081300813008
"199","Language","Frontal_Inf_Tri_L_1","Middle","Not_a_Bridge",0.0894308943089431
"200","Language","Frontal_Inf_Tri_L_1","Middle","Super_Bridge",0.67479674796748
"201","Language","Frontal_Inf_Tri_L_1","Old","Global_Bridge",0.0918918918918919
"202","Language","Frontal_Inf_Tri_L_1","Old","Local_Bridge",0.243243243243243
"203","Language","Frontal_Inf_Tri_L_1","Old","Not_a_Bridge",0.135135135135135
"204","Language","Frontal_Inf_Tri_L_1","Old","Super_Bridge",0.52972972972973
"205","FPN","Frontal_Inf_Tri_L_2","Young","Global_Bridge",0.0540540540540541
"206","FPN","Frontal_Inf_Tri_L_2","Young","Local_Bridge",0.234234234234234
"207","FPN","Frontal_Inf_Tri_L_2","Young","Not_a_Bridge",0.315315315315315
"208","FPN","Frontal_Inf_Tri_L_2","Young","Super_Bridge",0.396396396396396
"209","FPN","Frontal_Inf_Tri_L_2","Middle","Global_Bridge",0.100840336134454
"210","FPN","Frontal_Inf_Tri_L_2","Middle","Local_Bridge",0.0840336134453782
"211","FPN","Frontal_Inf_Tri_L_2","Middle","Not_a_Bridge",0.218487394957983
"212","FPN","Frontal_Inf_Tri_L_2","Middle","Super_Bridge",0.596638655462185
"213","FPN","Frontal_Inf_Tri_L_2","Old","Global_Bridge",0.119318181818182
"214","FPN","Frontal_Inf_Tri_L_2","Old","Local_Bridge",0.238636363636364
"215","FPN","Frontal_Inf_Tri_L_2","Old","Not_a_Bridge",0.164772727272727
"216","FPN","Frontal_Inf_Tri_L_2","Old","Super_Bridge",0.477272727272727
"217","Language","Frontal_Inf_Tri_L_3","Young","Global_Bridge",0.114503816793893
"218","Language","Frontal_Inf_Tri_L_3","Young","Local_Bridge",0.0916030534351145
"219","Language","Frontal_Inf_Tri_L_3","Young","Not_a_Bridge",0.229007633587786
"220","Language","Frontal_Inf_Tri_L_3","Young","Super_Bridge",0.564885496183206
"221","Language","Frontal_Inf_Tri_L_3","Middle","Global_Bridge",0.116279069767442
"222","Language","Frontal_Inf_Tri_L_3","Middle","Local_Bridge",0.0930232558139535
"223","Language","Frontal_Inf_Tri_L_3","Middle","Not_a_Bridge",0.151162790697674
"224","Language","Frontal_Inf_Tri_L_3","Middle","Super_Bridge",0.63953488372093
"225","Language","Frontal_Inf_Tri_L_3","Old","Global_Bridge",0.117117117117117
"226","Language","Frontal_Inf_Tri_L_3","Old","Local_Bridge",0.126126126126126
"227","Language","Frontal_Inf_Tri_L_3","Old","Not_a_Bridge",0.0810810810810811
"228","Language","Frontal_Inf_Tri_L_3","Old","Super_Bridge",0.675675675675676
"229","FPN","Frontal_Inf_Tri_R_2","Young","Global_Bridge",0.0943396226415094
"230","FPN","Frontal_Inf_Tri_R_2","Young","Local_Bridge",0.226415094339623
"231","FPN","Frontal_Inf_Tri_R_2","Young","Not_a_Bridge",0.245283018867925
"232","FPN","Frontal_Inf_Tri_R_2","Young","Super_Bridge",0.433962264150943
"233","FPN","Frontal_Inf_Tri_R_2","Middle","Global_Bridge",0.147058823529412
"234","FPN","Frontal_Inf_Tri_R_2","Middle","Local_Bridge",0.205882352941176
"235","FPN","Frontal_Inf_Tri_R_2","Middle","Not_a_Bridge",0.117647058823529
"236","FPN","Frontal_Inf_Tri_R_2","Middle","Super_Bridge",0.529411764705882
"237","FPN","Frontal_Inf_Tri_R_2","Old","Global_Bridge",0.0536912751677852
"238","FPN","Frontal_Inf_Tri_R_2","Old","Local_Bridge",0.295302013422819
"239","FPN","Frontal_Inf_Tri_R_2","Old","Not_a_Bridge",0.10738255033557
"240","FPN","Frontal_Inf_Tri_R_2","Old","Super_Bridge",0.543624161073825
"241","DMN","Frontal_Mid_L_1","Young","Global_Bridge",0.155172413793103
"242","DMN","Frontal_Mid_L_1","Young","Local_Bridge",0.0862068965517241
"243","DMN","Frontal_Mid_L_1","Young","Not_a_Bridge",0.267241379310345
"244","DMN","Frontal_Mid_L_1","Young","Super_Bridge",0.491379310344828
"245","DMN","Frontal_Mid_L_1","Middle","Global_Bridge",0.144827586206897
"246","DMN","Frontal_Mid_L_1","Middle","Local_Bridge",0.096551724137931
"247","DMN","Frontal_Mid_L_1","Middle","Not_a_Bridge",0.227586206896552
"248","DMN","Frontal_Mid_L_1","Middle","Super_Bridge",0.531034482758621
"249","DMN","Frontal_Mid_L_1","Old","Global_Bridge",0.125628140703518
"250","DMN","Frontal_Mid_L_1","Old","Local_Bridge",0.085427135678392
"251","DMN","Frontal_Mid_L_1","Old","Not_a_Bridge",0.221105527638191
"252","DMN","Frontal_Mid_L_1","Old","Super_Bridge",0.5678391959799
"253","CON","Frontal_Mid_L_2","Young","Global_Bridge",0.107438016528926
"254","CON","Frontal_Mid_L_2","Young","Local_Bridge",0.165289256198347
"255","CON","Frontal_Mid_L_2","Young","Not_a_Bridge",0.190082644628099
"256","CON","Frontal_Mid_L_2","Young","Super_Bridge",0.537190082644628
"257","CON","Frontal_Mid_L_2","Middle","Global_Bridge",0.12
"258","CON","Frontal_Mid_L_2","Middle","Local_Bridge",0.16
"259","CON","Frontal_Mid_L_2","Middle","Not_a_Bridge",0.208
"260","CON","Frontal_Mid_L_2","Middle","Super_Bridge",0.512
"261","CON","Frontal_Mid_L_2","Old","Global_Bridge",0.0887573964497041
"262","CON","Frontal_Mid_L_2","Old","Local_Bridge",0.189349112426035
"263","CON","Frontal_Mid_L_2","Old","Not_a_Bridge",0.153846153846154
"264","CON","Frontal_Mid_L_2","Old","Super_Bridge",0.568047337278107
"265","FPN","Frontal_Mid_L_3","Young","Global_Bridge",0.102564102564103
"266","FPN","Frontal_Mid_L_3","Young","Local_Bridge",0.243589743589744
"267","FPN","Frontal_Mid_L_3","Young","Not_a_Bridge",0.256410256410256
"268","FPN","Frontal_Mid_L_3","Young","Super_Bridge",0.397435897435897
"269","FPN","Frontal_Mid_L_3","Middle","Global_Bridge",0.144444444444444
"270","FPN","Frontal_Mid_L_3","Middle","Local_Bridge",0.233333333333333
"271","FPN","Frontal_Mid_L_3","Middle","Not_a_Bridge",0.133333333333333
"272","FPN","Frontal_Mid_L_3","Middle","Super_Bridge",0.488888888888889
"273","FPN","Frontal_Mid_L_3","Old","Global_Bridge",0.0840336134453782
"274","FPN","Frontal_Mid_L_3","Old","Local_Bridge",0.310924369747899
"275","FPN","Frontal_Mid_L_3","Old","Not_a_Bridge",0.176470588235294
"276","FPN","Frontal_Mid_L_3","Old","Super_Bridge",0.428571428571429
"277","DMN","Frontal_Mid_L_4","Young","Global_Bridge",0.118811881188119
"278","DMN","Frontal_Mid_L_4","Young","Local_Bridge",0.108910891089109
"279","DMN","Frontal_Mid_L_4","Young","Not_a_Bridge",0.297029702970297
"280","DMN","Frontal_Mid_L_4","Young","Super_Bridge",0.475247524752475
"281","DMN","Frontal_Mid_L_4","Middle","Global_Bridge",0.194444444444444
"282","DMN","Frontal_Mid_L_4","Middle","Local_Bridge",0.194444444444444
"283","DMN","Frontal_Mid_L_4","Middle","Not_a_Bridge",0.138888888888889
"284","DMN","Frontal_Mid_L_4","Middle","Super_Bridge",0.472222222222222
"285","DMN","Frontal_Mid_L_4","Old","Global_Bridge",0.0827586206896552
"286","DMN","Frontal_Mid_L_4","Old","Local_Bridge",0.248275862068966
"287","DMN","Frontal_Mid_L_4","Old","Not_a_Bridge",0.0827586206896552
"288","DMN","Frontal_Mid_L_4","Old","Super_Bridge",0.586206896551724
"289","CON","Frontal_Mid_L_5","Young","Global_Bridge",0.104
"290","CON","Frontal_Mid_L_5","Young","Local_Bridge",0.168
"291","CON","Frontal_Mid_L_5","Young","Not_a_Bridge",0.28
"292","CON","Frontal_Mid_L_5","Young","Super_Bridge",0.448
"293","CON","Frontal_Mid_L_5","Middle","Global_Bridge",0.122950819672131
"294","CON","Frontal_Mid_L_5","Middle","Local_Bridge",0.213114754098361
"295","CON","Frontal_Mid_L_5","Middle","Not_a_Bridge",0.213114754098361
"296","CON","Frontal_Mid_L_5","Middle","Super_Bridge",0.450819672131148
"297","CON","Frontal_Mid_L_5","Old","Global_Bridge",0.0817610062893082
"298","CON","Frontal_Mid_L_5","Old","Local_Bridge",0.213836477987421
"299","CON","Frontal_Mid_L_5","Old","Not_a_Bridge",0.132075471698113
"300","CON","Frontal_Mid_L_5","Old","Super_Bridge",0.572327044025157
"301","FPN","Frontal_Mid_Orb_L_1","Young","Global_Bridge",0.0147058823529412
"302","FPN","Frontal_Mid_Orb_L_1","Young","Local_Bridge",0.544117647058823
"303","FPN","Frontal_Mid_Orb_L_1","Young","Not_a_Bridge",0.279411764705882
"304","FPN","Frontal_Mid_Orb_L_1","Young","Super_Bridge",0.161764705882353
"305","FPN","Frontal_Mid_Orb_L_1","Middle","Global_Bridge",0.0294117647058824
"306","FPN","Frontal_Mid_Orb_L_1","Middle","Local_Bridge",0.735294117647059
"307","FPN","Frontal_Mid_Orb_L_1","Middle","Not_a_Bridge",0.0588235294117647
"308","FPN","Frontal_Mid_Orb_L_1","Middle","Super_Bridge",0.176470588235294
"309","FPN","Frontal_Mid_Orb_L_1","Old","Global_Bridge",0.00952380952380952
"310","FPN","Frontal_Mid_Orb_L_1","Old","Local_Bridge",0.733333333333333
"311","FPN","Frontal_Mid_Orb_L_1","Old","Not_a_Bridge",0.0285714285714286
"312","FPN","Frontal_Mid_Orb_L_1","Old","Super_Bridge",0.228571428571429
"313","FPN","Frontal_Mid_Orb_L_2","Young","Global_Bridge",0.151162790697674
"314","FPN","Frontal_Mid_Orb_L_2","Young","Local_Bridge",0.174418604651163
"315","FPN","Frontal_Mid_Orb_L_2","Young","Not_a_Bridge",0.255813953488372
"316","FPN","Frontal_Mid_Orb_L_2","Young","Super_Bridge",0.418604651162791
"317","FPN","Frontal_Mid_Orb_L_2","Middle","Global_Bridge",0.115384615384615
"318","FPN","Frontal_Mid_Orb_L_2","Middle","Local_Bridge",0.163461538461538
"319","FPN","Frontal_Mid_Orb_L_2","Middle","Not_a_Bridge",0.25
"320","FPN","Frontal_Mid_Orb_L_2","Middle","Super_Bridge",0.471153846153846
"321","FPN","Frontal_Mid_Orb_L_2","Old","Global_Bridge",0.072463768115942
"322","FPN","Frontal_Mid_Orb_L_2","Old","Local_Bridge",0.210144927536232
"323","FPN","Frontal_Mid_Orb_L_2","Old","Not_a_Bridge",0.166666666666667
"324","FPN","Frontal_Mid_Orb_L_2","Old","Super_Bridge",0.550724637681159
"325","CON","Frontal_Sup_L_1","Young","Global_Bridge",0.161764705882353
"326","CON","Frontal_Sup_L_1","Young","Local_Bridge",0.132352941176471
"327","CON","Frontal_Sup_L_1","Young","Not_a_Bridge",0.220588235294118
"328","CON","Frontal_Sup_L_1","Young","Super_Bridge",0.485294117647059
"329","CON","Frontal_Sup_L_1","Middle","Global_Bridge",0.133333333333333
"330","CON","Frontal_Sup_L_1","Middle","Local_Bridge",0.125925925925926
"331","CON","Frontal_Sup_L_1","Middle","Not_a_Bridge",0.17037037037037
"332","CON","Frontal_Sup_L_1","Middle","Super_Bridge",0.57037037037037
"333","CON","Frontal_Sup_L_1","Old","Global_Bridge",0.127906976744186
"334","CON","Frontal_Sup_L_1","Old","Local_Bridge",0.156976744186047
"335","CON","Frontal_Sup_L_1","Old","Not_a_Bridge",0.226744186046512
"336","CON","Frontal_Sup_L_1","Old","Super_Bridge",0.488372093023256
"337","DMN","Frontal_Sup_L_2","Young","Global_Bridge",0.16260162601626
"338","DMN","Frontal_Sup_L_2","Young","Local_Bridge",0.0731707317073171
"339","DMN","Frontal_Sup_L_2","Young","Not_a_Bridge",0.341463414634146
"340","DMN","Frontal_Sup_L_2","Young","Super_Bridge",0.422764227642276
"341","DMN","Frontal_Sup_L_2","Middle","Global_Bridge",0.168918918918919
"342","DMN","Frontal_Sup_L_2","Middle","Local_Bridge",0.114864864864865
"343","DMN","Frontal_Sup_L_2","Middle","Not_a_Bridge",0.22972972972973
"344","DMN","Frontal_Sup_L_2","Middle","Super_Bridge",0.486486486486487
"345","DMN","Frontal_Sup_L_2","Old","Global_Bridge",0.118811881188119
