"","1st_network","Region","Age_group","Hub_consensus","freq"
"1176","CON","Supp_Motor_Area_R_5","Old","Satellite",0.253658536585366
"1177","CON","SupraMarginal_L_1","Young","Connector",0.433566433566434
"1178","CON","SupraMarginal_L_1","Young","Peripheral",0.0629370629370629
"1179","CON","SupraMarginal_L_1","Young","Provincial",0.258741258741259
"1180","CON","SupraMarginal_L_1","Young","Satellite",0.244755244755245
"1181","CON","SupraMarginal_L_1","Middle","Connector",0.57051282051282
"1182","CON","SupraMarginal_L_1","Middle","Peripheral",0.0192307692307692
"1183","CON","SupraMarginal_L_1","Middle","Provincial",0.301282051282051
"1184","CON","SupraMarginal_L_1","Middle","Satellite",0.108974358974359
"1185","CON","SupraMarginal_L_1","Old","Connector",0.529953917050691
"1186","CON","SupraMarginal_L_1","Old","Peripheral",0.0368663594470046
"1187","CON","SupraMarginal_L_1","Old","Provincial",0.387096774193548
"1188","CON","SupraMarginal_L_1","Old","Satellite",0.0460829493087558
"1189","CON","SupraMarginal_L_2","Young","Connector",0.368421052631579
"1190","CON","SupraMarginal_L_2","Young","Peripheral",0.0225563909774436
"1191","CON","SupraMarginal_L_2","Young","Provincial",0.142857142857143
"1192","CON","SupraMarginal_L_2","Young","Satellite",0.466165413533835
"1193","CON","SupraMarginal_L_2","Middle","Connector",0.486301369863014
"1194","CON","SupraMarginal_L_2","Middle","Peripheral",0.0273972602739726
"1195","CON","SupraMarginal_L_2","Middle","Provincial",0.171232876712329
"1196","CON","SupraMarginal_L_2","Middle","Satellite",0.315068493150685
"1197","CON","SupraMarginal_L_2","Old","Connector",0.513888888888889
"1198","CON","SupraMarginal_L_2","Old","Peripheral",0.0972222222222222
"1199","CON","SupraMarginal_L_2","Old","Provincial",0.201388888888889
"1200","CON","SupraMarginal_L_2","Old","Satellite",0.1875
"1201","SMN","SupraMarginal_L_3","Young","Connector",0.314516129032258
"1202","SMN","SupraMarginal_L_3","Young","Peripheral",0.0403225806451613
"1203","SMN","SupraMarginal_L_3","Young","Provincial",0.314516129032258
"1204","SMN","SupraMarginal_L_3","Young","Satellite",0.330645161290323
"1205","SMN","SupraMarginal_L_3","Middle","Connector",0.515625
"1206","SMN","SupraMarginal_L_3","Middle","Peripheral",0.0234375
"1207","SMN","SupraMarginal_L_3","Middle","Provincial",0.2578125
"1208","SMN","SupraMarginal_L_3","Middle","Satellite",0.203125
"1209","SMN","SupraMarginal_L_3","Old","Connector",0.401129943502825
"1210","SMN","SupraMarginal_L_3","Old","Peripheral",0.0395480225988701
"1211","SMN","SupraMarginal_L_3","Old","Provincial",0.0847457627118644
"1212","SMN","SupraMarginal_L_3","Old","Satellite",0.474576271186441
"1213","FPN","SupraMarginal_R_2","Young","Connector",0.285714285714286
"1214","FPN","SupraMarginal_R_2","Young","Peripheral",0.120879120879121
"1215","FPN","SupraMarginal_R_2","Young","Provincial",0.10989010989011
"1216","FPN","SupraMarginal_R_2","Young","Satellite",0.483516483516484
"1217","FPN","SupraMarginal_R_2","Middle","Connector",0.272727272727273
"1218","FPN","SupraMarginal_R_2","Middle","Peripheral",0.0636363636363636
"1219","FPN","SupraMarginal_R_2","Middle","Provincial",0.0545454545454545
"1220","FPN","SupraMarginal_R_2","Middle","Satellite",0.609090909090909
"1221","FPN","SupraMarginal_R_2","Old","Connector",0.237762237762238
"1222","FPN","SupraMarginal_R_2","Old","Peripheral",0.118881118881119
"1223","FPN","SupraMarginal_R_2","Old","Provincial",0.0559440559440559
"1224","FPN","SupraMarginal_R_2","Old","Satellite",0.587412587412587
"1225","DMN","Temporal_Inf_L_2","Young","Connector",0.3
"1226","DMN","Temporal_Inf_L_2","Young","Peripheral",0.2
"1227","DMN","Temporal_Inf_L_2","Young","Provincial",0.05
"1228","DMN","Temporal_Inf_L_2","Young","Satellite",0.45
"1229","DMN","Temporal_Inf_L_2","Middle","Connector",0.0379746835443038
"1230","DMN","Temporal_Inf_L_2","Middle","Peripheral",0.253164556962025
"1231","DMN","Temporal_Inf_L_2","Middle","Provincial",0.0253164556962025
"1232","DMN","Temporal_Inf_L_2","Middle","Satellite",0.683544303797468
"1233","DMN","Temporal_Inf_L_2","Old","Connector",0.0555555555555556
"1234","DMN","Temporal_Inf_L_2","Old","Peripheral",0.26984126984127
"1235","DMN","Temporal_Inf_L_2","Old","Provincial",0.0555555555555556
"1236","DMN","Temporal_Inf_L_2","Old","Satellite",0.619047619047619
"1237","Visual_2","Temporal_Inf_L_3","Young","Connector",0.105769230769231
"1238","Visual_2","Temporal_Inf_L_3","Young","Peripheral",0.298076923076923
"1239","Visual_2","Temporal_Inf_L_3","Young","Provincial",0.0192307692307692
"1240","Visual_2","Temporal_Inf_L_3","Young","Satellite",0.576923076923077
"1241","Visual_2","Temporal_Inf_L_3","Middle","Connector",0.058252427184466
"1242","Visual_2","Temporal_Inf_L_3","Middle","Peripheral",0.330097087378641
"1243","Visual_2","Temporal_Inf_L_3","Middle","Provincial",0.0485436893203883
"1244","Visual_2","Temporal_Inf_L_3","Middle","Satellite",0.563106796116505
"1245","Visual_2","Temporal_Inf_L_3","Old","Connector",0.0514705882352941
"1246","Visual_2","Temporal_Inf_L_3","Old","Peripheral",0.301470588235294
"1247","Visual_2","Temporal_Inf_L_3","Old","Provincial",0
"1248","Visual_2","Temporal_Inf_L_3","Old","Satellite",0.647058823529412
"1249","FPN","Temporal_Inf_R_2","Young","Connector",0.0769230769230769
"1250","FPN","Temporal_Inf_R_2","Young","Peripheral",0.512820512820513
"1251","FPN","Temporal_Inf_R_2","Young","Provincial",0.0256410256410256
"1252","FPN","Temporal_Inf_R_2","Young","Satellite",0.384615384615385
"1253","FPN","Temporal_Inf_R_2","Middle","Connector",0
"1254","FPN","Temporal_Inf_R_2","Middle","Peripheral",0.415094339622642
"1255","FPN","Temporal_Inf_R_2","Middle","Provincial",0.0188679245283019
"1256","FPN","Temporal_Inf_R_2","Middle","Satellite",0.566037735849057
"1257","FPN","Temporal_Inf_R_2","Old","Connector",0.072
"1258","FPN","Temporal_Inf_R_2","Old","Peripheral",0.2
"1259","FPN","Temporal_Inf_R_2","Old","Provincial",0.04
"1260","FPN","Temporal_Inf_R_2","Old","Satellite",0.688
"1261","DMN","Temporal_Inf_R_5","Young","Connector",0.0305343511450382
"1262","DMN","Temporal_Inf_R_5","Young","Peripheral",0.137404580152672
"1263","DMN","Temporal_Inf_R_5","Young","Provincial",0.0152671755725191
"1264","DMN","Temporal_Inf_R_5","Young","Satellite",0.816793893129771
"1265","DMN","Temporal_Inf_R_5","Middle","Connector",0.0648148148148148
"1266","DMN","Temporal_Inf_R_5","Middle","Peripheral",0.259259259259259
"1267","DMN","Temporal_Inf_R_5","Middle","Provincial",0.0462962962962963
"1268","DMN","Temporal_Inf_R_5","Middle","Satellite",0.62962962962963
"1269","DMN","Temporal_Inf_R_5","Old","Connector",0.0915032679738562
"1270","DMN","Temporal_Inf_R_5","Old","Peripheral",0.222222222222222
"1271","DMN","Temporal_Inf_R_5","Old","Provincial",0.0784313725490196
"1272","DMN","Temporal_Inf_R_5","Old","Satellite",0.607843137254902
"1273","PMM","Temporal_Mid_L_1","Young","Connector",0.241379310344828
"1274","PMM","Temporal_Mid_L_1","Young","Peripheral",0.0275862068965517
"1275","PMM","Temporal_Mid_L_1","Young","Provincial",0.524137931034483
"1276","PMM","Temporal_Mid_L_1","Young","Satellite",0.206896551724138
"1277","PMM","Temporal_Mid_L_1","Middle","Connector",0.30952380952381
"1278","PMM","Temporal_Mid_L_1","Middle","Peripheral",0.0119047619047619
"1279","PMM","Temporal_Mid_L_1","Middle","Provincial",0.571428571428571
"1280","PMM","Temporal_Mid_L_1","Middle","Satellite",0.107142857142857
"1281","PMM","Temporal_Mid_L_1","Old","Connector",0.292035398230089
"1282","PMM","Temporal_Mid_L_1","Old","Peripheral",0.00442477876106195
"1283","PMM","Temporal_Mid_L_1","Old","Provincial",0.561946902654867
"1284","PMM","Temporal_Mid_L_1","Old","Satellite",0.141592920353982
"1285","DMN","Temporal_Mid_L_4","Young","Connector",0.284615384615385
"1286","DMN","Temporal_Mid_L_4","Young","Peripheral",0.0461538461538462
"1287","DMN","Temporal_Mid_L_4","Young","Provincial",0.5
"1288","DMN","Temporal_Mid_L_4","Young","Satellite",0.169230769230769
"1289","DMN","Temporal_Mid_L_4","Middle","Connector",0.481751824817518
"1290","DMN","Temporal_Mid_L_4","Middle","Peripheral",0.0218978102189781
"1291","DMN","Temporal_Mid_L_4","Middle","Provincial",0.335766423357664
"1292","DMN","Temporal_Mid_L_4","Middle","Satellite",0.160583941605839
"1293","DMN","Temporal_Mid_L_4","Old","Connector",0.362162162162162
"1294","DMN","Temporal_Mid_L_4","Old","Peripheral",0.0216216216216216
"1295","DMN","Temporal_Mid_L_4","Old","Provincial",0.351351351351351
"1296","DMN","Temporal_Mid_L_4","Old","Satellite",0.264864864864865
"1297","Language","Temporal_Mid_L_5","Young","Connector",0.439393939393939
"1298","Language","Temporal_Mid_L_5","Young","Peripheral",0.0378787878787879
"1299","Language","Temporal_Mid_L_5","Young","Provincial",0.378787878787879
"1300","Language","Temporal_Mid_L_5","Young","Satellite",0.143939393939394
"1301","Language","Temporal_Mid_L_5","Middle","Connector",0.496688741721854
"1302","Language","Temporal_Mid_L_5","Middle","Peripheral",0.0198675496688742
"1303","Language","Temporal_Mid_L_5","Middle","Provincial",0.350993377483444
"1304","Language","Temporal_Mid_L_5","Middle","Satellite",0.132450331125828
"1305","Language","Temporal_Mid_L_5","Old","Connector",0.548076923076923
"1306","Language","Temporal_Mid_L_5","Old","Peripheral",0.0192307692307692
"1307","Language","Temporal_Mid_L_5","Old","Provincial",0.25
"1308","Language","Temporal_Mid_L_5","Old","Satellite",0.182692307692308
"1309","Language","Temporal_Mid_L_6","Young","Connector",0.35
"1310","Language","Temporal_Mid_L_6","Young","Peripheral",0.13
"1311","Language","Temporal_Mid_L_6","Young","Provincial",0.21
"1312","Language","Temporal_Mid_L_6","Young","Satellite",0.31
"1313","Language","Temporal_Mid_L_6","Middle","Connector",0.263636363636364
"1314","Language","Temporal_Mid_L_6","Middle","Peripheral",0.0454545454545455
"1315","Language","Temporal_Mid_L_6","Middle","Provincial",0.290909090909091
"1316","Language","Temporal_Mid_L_6","Middle","Satellite",0.4
"1317","Language","Temporal_Mid_L_6","Old","Connector",0.377483443708609
"1318","Language","Temporal_Mid_L_6","Old","Peripheral",0.0596026490066225
"1319","Language","Temporal_Mid_L_6","Old","Provincial",0.251655629139073
"1320","Language","Temporal_Mid_L_6","Old","Satellite",0.311258278145695
"1321","FPN","Temporal_Mid_L_7","Young","Connector",0.234042553191489
"1322","FPN","Temporal_Mid_L_7","Young","Peripheral",0.074468085106383
"1323","FPN","Temporal_Mid_L_7","Young","Provincial",0.595744680851064
"1324","FPN","Temporal_Mid_L_7","Young","Satellite",0.0957446808510638
"1325","FPN","Temporal_Mid_L_7","Middle","Connector",0.188976377952756
"1326","FPN","Temporal_Mid_L_7","Middle","Peripheral",0.141732283464567
"1327","FPN","Temporal_Mid_L_7","Middle","Provincial",0.559055118110236
"1328","FPN","Temporal_Mid_L_7","Middle","Satellite",0.110236220472441
"1329","FPN","Temporal_Mid_L_7","Old","Connector",0.201183431952663
"1330","FPN","Temporal_Mid_L_7","Old","Peripheral",0.118343195266272
"1331","FPN","Temporal_Mid_L_7","Old","Provincial",0.609467455621302
"1332","FPN","Temporal_Mid_L_7","Old","Satellite",0.0710059171597633
"1333","DMN","Temporal_Mid_L_8","Young","Connector",0.336734693877551
"1334","DMN","Temporal_Mid_L_8","Young","Peripheral",0.102040816326531
"1335","DMN","Temporal_Mid_L_8","Young","Provincial",0.13265306122449
"1336","DMN","Temporal_Mid_L_8","Young","Satellite",0.428571428571429
"1337","DMN","Temporal_Mid_L_8","Middle","Connector",0.383928571428571
"1338","DMN","Temporal_Mid_L_8","Middle","Peripheral",0.0178571428571429
"1339","DMN","Temporal_Mid_L_8","Middle","Provincial",0.151785714285714
"1340","DMN","Temporal_Mid_L_8","Middle","Satellite",0.446428571428571
"1341","DMN","Temporal_Mid_L_8","Old","Connector",0.373684210526316
"1342","DMN","Temporal_Mid_L_8","Old","Peripheral",0.0263157894736842
"1343","DMN","Temporal_Mid_L_8","Old","Provincial",0.0789473684210526
"1344","DMN","Temporal_Mid_L_8","Old","Satellite",0.521052631578947
"1345","Language","Temporal_Mid_L_9","Young","Connector",0.232394366197183
"1346","Language","Temporal_Mid_L_9","Young","Peripheral",0.0704225352112676
"1347","Language","Temporal_Mid_L_9","Young","Provincial",0.0563380281690141
"1348","Language","Temporal_Mid_L_9","Young","Satellite",0.640845070422535
"1349","Language","Temporal_Mid_L_9","Middle","Connector",0.177631578947368
"1350","Language","Temporal_Mid_L_9","Middle","Peripheral",0.0526315789473684
"1351","Language","Temporal_Mid_L_9","Middle","Provincial",0.0197368421052632
"1352","Language","Temporal_Mid_L_9","Middle","Satellite",0.75
"1353","Language","Temporal_Mid_L_9","Old","Connector",0.301775147928994
"1354","Language","Temporal_Mid_L_9","Old","Peripheral",0.124260355029586
"1355","Language","Temporal_Mid_L_9","Old","Provincial",0.0473372781065089
"1356","Language","Temporal_Mid_L_9","Old","Satellite",0.526627218934911
"1357","FPN","Temporal_Mid_R_1","Young","Connector",0.157303370786517
"1358","FPN","Temporal_Mid_R_1","Young","Peripheral",0.112359550561798
"1359","FPN","Temporal_Mid_R_1","Young","Provincial",0.325842696629214
"1360","FPN","Temporal_Mid_R_1","Young","Satellite",0.404494382022472
"1361","FPN","Temporal_Mid_R_1","Middle","Connector",0.13953488372093
"1362","FPN","Temporal_Mid_R_1","Middle","Peripheral",0.104651162790698
"1363","FPN","Temporal_Mid_R_1","Middle","Provincial",0.209302325581395
"1364","FPN","Temporal_Mid_R_1","Middle","Satellite",0.546511627906977
"1365","FPN","Temporal_Mid_R_1","Old","Connector",0.157142857142857
"1366","FPN","Temporal_Mid_R_1","Old","Peripheral",0.2
"1367","FPN","Temporal_Mid_R_1","Old","Provincial",0.4
"1368","FPN","Temporal_Mid_R_1","Old","Satellite",0.242857142857143
"1369","DMN","Temporal_Mid_R_4","Young","Connector",0.205882352941176
"1370","DMN","Temporal_Mid_R_4","Young","Peripheral",0.107843137254902
"1371","DMN","Temporal_Mid_R_4","Young","Provincial",0.313725490196078
"1372","DMN","Temporal_Mid_R_4","Young","Satellite",0.372549019607843
"1373","DMN","Temporal_Mid_R_4","Middle","Connector",0.280701754385965
"1374","DMN","Temporal_Mid_R_4","Middle","Peripheral",0.0789473684210526
"1375","DMN","Temporal_Mid_R_4","Middle","Provincial",0.192982456140351
"1376","DMN","Temporal_Mid_R_4","Middle","Satellite",0.447368421052632
"1377","DMN","Temporal_Mid_R_4","Old","Connector",0.258426966292135
"1378","DMN","Temporal_Mid_R_4","Old","Peripheral",0.106741573033708
"1379","DMN","Temporal_Mid_R_4","Old","Provincial",0.101123595505618
"1380","DMN","Temporal_Mid_R_4","Old","Satellite",0.533707865168539
"1381","Language","Temporal_Mid_R_5","Young","Connector",0.304964539007092
"1382","Language","Temporal_Mid_R_5","Young","Peripheral",0.049645390070922
"1383","Language","Temporal_Mid_R_5","Young","Provincial",0.163120567375887
"1384","Language","Temporal_Mid_R_5","Young","Satellite",0.482269503546099
"1385","Language","Temporal_Mid_R_5","Middle","Connector",0.4
"1386","Language","Temporal_Mid_R_5","Middle","Peripheral",0.0571428571428571
"1387","Language","Temporal_Mid_R_5","Middle","Provincial",0.0714285714285714
"1388","Language","Temporal_Mid_R_5","Middle","Satellite",0.471428571428571
"1389","Language","Temporal_Mid_R_5","Old","Connector",0.292307692307692
"1390","Language","Temporal_Mid_R_5","Old","Peripheral",0.0307692307692308
"1391","Language","Temporal_Mid_R_5","Old","Provincial",0.0358974358974359
"1392","Language","Temporal_Mid_R_5","Old","Satellite",0.641025641025641
"1393","PMM","Temporal_Mid_R_6","Young","Connector",0.116279069767442
"1394","PMM","Temporal_Mid_R_6","Young","Peripheral",0.0465116279069767
"1395","PMM","Temporal_Mid_R_6","Young","Provincial",0.13953488372093
"1396","PMM","Temporal_Mid_R_6","Young","Satellite",0.697674418604651
"1397","PMM","Temporal_Mid_R_6","Middle","Connector",0.118811881188119
"1398","PMM","Temporal_Mid_R_6","Middle","Peripheral",0.0792079207920792
"1399","PMM","Temporal_Mid_R_6","Middle","Provincial",0.138613861386139
"1400","PMM","Temporal_Mid_R_6","Middle","Satellite",0.663366336633663
"1401","PMM","Temporal_Mid_R_6","Old","Connector",0.164179104477612
"1402","PMM","Temporal_Mid_R_6","Old","Peripheral",0.0895522388059701
"1403","PMM","Temporal_Mid_R_6","Old","Provincial",0.082089552238806
"1404","PMM","Temporal_Mid_R_6","Old","Satellite",0.664179104477612
"1405","DMN","Temporal_Pole_Mid_R_1","Young","Connector",0.193877551020408
"1406","DMN","Temporal_Pole_Mid_R_1","Young","Peripheral",0.142857142857143
"1407","DMN","Temporal_Pole_Mid_R_1","Young","Provincial",0.540816326530612
"1408","DMN","Temporal_Pole_Mid_R_1","Young","Satellite",0.122448979591837
"1409","DMN","Temporal_Pole_Mid_R_1","Middle","Connector",0.245762711864407
"1410","DMN","Temporal_Pole_Mid_R_1","Middle","Peripheral",0.101694915254237
"1411","DMN","Temporal_Pole_Mid_R_1","Middle","Provincial",0.516949152542373
"1412","DMN","Temporal_Pole_Mid_R_1","Middle","Satellite",0.135593220338983
"1413","DMN","Temporal_Pole_Mid_R_1","Old","Connector",0.234177215189873
"1414","DMN","Temporal_Pole_Mid_R_1","Old","Peripheral",0.170886075949367
"1415","DMN","Temporal_Pole_Mid_R_1","Old","Provincial",0.392405063291139
"1416","DMN","Temporal_Pole_Mid_R_1","Old","Satellite",0.20253164556962
"1417","CON","Temporal_Pole_Sup_L","Young","Connector",0.582089552238806
"1418","CON","Temporal_Pole_Sup_L","Young","Peripheral",0.0895522388059701
"1419","CON","Temporal_Pole_Sup_L","Young","Provincial",0.126865671641791
"1420","CON","Temporal_Pole_Sup_L","Young","Satellite",0.201492537313433
"1421","CON","Temporal_Pole_Sup_L","Middle","Connector",0.614973262032086
"1422","CON","Temporal_Pole_Sup_L","Middle","Peripheral",0.0053475935828877
"1423","CON","Temporal_Pole_Sup_L","Middle","Provincial",0.0320855614973262
"1424","CON","Temporal_Pole_Sup_L","Middle","Satellite",0.347593582887701
"1425","CON","Temporal_Pole_Sup_L","Old","Connector",0.717821782178218
"1426","CON","Temporal_Pole_Sup_L","Old","Peripheral",0.00495049504950495
"1427","CON","Temporal_Pole_Sup_L","Old","Provincial",0.148514851485149
"1428","CON","Temporal_Pole_Sup_L","Old","Satellite",0.128712871287129
"1429","Auditory","Temporal_Sup_L_1","Young","Connector",0.19047619047619
"1430","Auditory","Temporal_Sup_L_1","Young","Peripheral",0.0476190476190476
"1431","Auditory","Temporal_Sup_L_1","Young","Provincial",0.0761904761904762
"1432","Auditory","Temporal_Sup_L_1","Young","Satellite",0.685714285714286
"1433","Auditory","Temporal_Sup_L_1","Middle","Connector",0.288
"1434","Auditory","Temporal_Sup_L_1","Middle","Peripheral",0.032
"1435","Auditory","Temporal_Sup_L_1","Middle","Provincial",0.064
"1436","Auditory","Temporal_Sup_L_1","Middle","Satellite",0.616
"1437","Auditory","Temporal_Sup_L_1","Old","Connector",0.414814814814815
"1438","Auditory","Temporal_Sup_L_1","Old","Peripheral",0.0962962962962963
"1439","Auditory","Temporal_Sup_L_1","Old","Provincial",0.281481481481481
"1440","Auditory","Temporal_Sup_L_1","Old","Satellite",0.207407407407407
"1441","Language","Temporal_Sup_L_2","Young","Connector",0.182539682539683
"1442","Language","Temporal_Sup_L_2","Young","Peripheral",0.103174603174603
"1443","Language","Temporal_Sup_L_2","Young","Provincial",0.0952380952380952
"1444","Language","Temporal_Sup_L_2","Young","Satellite",0.619047619047619
"1445","Language","Temporal_Sup_L_2","Middle","Connector",0.3
"1446","Language","Temporal_Sup_L_2","Middle","Peripheral",0.0454545454545455
"1447","Language","Temporal_Sup_L_2","Middle","Provincial",0.136363636363636
"1448","Language","Temporal_Sup_L_2","Middle","Satellite",0.518181818181818
"1449","Language","Temporal_Sup_L_2","Old","Connector",0.441558441558442
"1450","Language","Temporal_Sup_L_2","Old","Peripheral",0.11038961038961
"1451","Language","Temporal_Sup_L_2","Old","Provincial",0.149350649350649
"1452","Language","Temporal_Sup_L_2","Old","Satellite",0.298701298701299
"1453","CON","Temporal_Sup_R_1","Young","Connector",0.255813953488372
"1454","CON","Temporal_Sup_R_1","Young","Peripheral",0.0387596899224806
"1455","CON","Temporal_Sup_R_1","Young","Provincial",0.0697674418604651
"1456","CON","Temporal_Sup_R_1","Young","Satellite",0.635658914728682
"1457","CON","Temporal_Sup_R_1","Middle","Connector",0.366197183098592
"1458","CON","Temporal_Sup_R_1","Middle","Peripheral",0.0140845070422535
"1459","CON","Temporal_Sup_R_1","Middle","Provincial",0.147887323943662
"1460","CON","Temporal_Sup_R_1","Middle","Satellite",0.471830985915493
"1461","CON","Temporal_Sup_R_1","Old","Connector",0.526315789473684
"1462","CON","Temporal_Sup_R_1","Old","Peripheral",0.0789473684210526
"1463","CON","Temporal_Sup_R_1","Old","Provincial",0.178947368421053
"1464","CON","Temporal_Sup_R_1","Old","Satellite",0.215789473684211
"1465","Auditory","Temporal_Sup_R_2","Young","Connector",0.336
"1466","Auditory","Temporal_Sup_R_2","Young","Peripheral",0.04
"1467","Auditory","Temporal_Sup_R_2","Young","Provincial",0.168
"1468","Auditory","Temporal_Sup_R_2","Young","Satellite",0.456
"1469","Auditory","Temporal_Sup_R_2","Middle","Connector",0.455223880597015
"1470","Auditory","Temporal_Sup_R_2","Middle","Peripheral",0.0298507462686567
"1471","Auditory","Temporal_Sup_R_2","Middle","Provincial",0.246268656716418
"1472","Auditory","Temporal_Sup_R_2","Middle","Satellite",0.26865671641791
"1473","Auditory","Temporal_Sup_R_2","Old","Connector",0.5
"1474","Auditory","Temporal_Sup_R_2","Old","Peripheral",0.0489130434782609
"1475","Auditory","Temporal_Sup_R_2","Old","Provincial",0.266304347826087
"1476","Auditory","Temporal_Sup_R_2","Old","Satellite",0.184782608695652
"1477","Language","Temporal_Sup_R_4","Young","Connector",0.106194690265487
"1478","Language","Temporal_Sup_R_4","Young","Peripheral",0.123893805309735
"1479","Language","Temporal_Sup_R_4","Young","Provincial",0.0619469026548673
"1480","Language","Temporal_Sup_R_4","Young","Satellite",0.707964601769911
"1481","Language","Temporal_Sup_R_4","Middle","Connector",0.24
"1482","Language","Temporal_Sup_R_4","Middle","Peripheral",0.04
"1483","Language","Temporal_Sup_R_4","Middle","Provincial",0.048
"1484","Language","Temporal_Sup_R_4","Middle","Satellite",0.672
"1485","Language","Temporal_Sup_R_4","Old","Connector",0.295081967213115
"1486","Language","Temporal_Sup_R_4","Old","Peripheral",0.147540983606557
"1487","Language","Temporal_Sup_R_4","Old","Provincial",0.10655737704918
"1488","Language","Temporal_Sup_R_4","Old","Satellite",0.450819672131148
"1489","Language","Temporal_Sup_R_5","Young","Connector",0.125
"1490","Language","Temporal_Sup_R_5","Young","Peripheral",0.0546875
"1491","Language","Temporal_Sup_R_5","Young","Provincial",0.015625
"1492","Language","Temporal_Sup_R_5","Young","Satellite",0.8046875
"1493","Language","Temporal_Sup_R_5","Middle","Connector",0.166666666666667
"1494","Language","Temporal_Sup_R_5","Middle","Peripheral",0.0208333333333333
"1495","Language","Temporal_Sup_R_5","Middle","Provincial",0.0277777777777778
"1496","Language","Temporal_Sup_R_5","Middle","Satellite",0.784722222222222
"1497","Language","Temporal_Sup_R_5","Old","Connector",0.311258278145695
"1498","Language","Temporal_Sup_R_5","Old","Peripheral",0.145695364238411
"1499","Language","Temporal_Sup_R_5","Old","Provincial",0.112582781456954
"1500","Language","Temporal_Sup_R_5","Old","Satellite",0.43046357615894
"1501","FPN","Thalamus_L_1","Young","Connector",0.241758241758242
"1502","FPN","Thalamus_L_1","Young","Peripheral",0.274725274725275
"1503","FPN","Thalamus_L_1","Young","Provincial",0.175824175824176
"1504","FPN","Thalamus_L_1","Young","Satellite",0.307692307692308
"1505","FPN","Thalamus_L_1","Middle","Connector",0.356435643564356
"1506","FPN","Thalamus_L_1","Middle","Peripheral",0.237623762376238
"1507","FPN","Thalamus_L_1","Middle","Provincial",0.128712871287129
"1508","FPN","Thalamus_L_1","Middle","Satellite",0.277227722772277
"1509","FPN","Thalamus_L_1","Old","Connector",0.118181818181818
"1510","FPN","Thalamus_L_1","Old","Peripheral",0.236363636363636
"1511","FPN","Thalamus_L_1","Old","Provincial",0.0363636363636364
"1512","FPN","Thalamus_L_1","Old","Satellite",0.609090909090909
"1513","Visual_1","Thalamus_L_2","Young","Connector",0.123076923076923
"1514","Visual_1","Thalamus_L_2","Young","Peripheral",0.323076923076923
"1515","Visual_1","Thalamus_L_2","Young","Provincial",0.276923076923077
"1516","Visual_1","Thalamus_L_2","Young","Satellite",0.276923076923077
"1517","Visual_1","Thalamus_L_2","Middle","Connector",0.345238095238095
"1518","Visual_1","Thalamus_L_2","Middle","Peripheral",0.19047619047619
"1519","Visual_1","Thalamus_L_2","Middle","Provincial",0.226190476190476
"1520","Visual_1","Thalamus_L_2","Middle","Satellite",0.238095238095238
"1521","Visual_1","Thalamus_L_2","Old","Connector",0.433962264150943
"1522","Visual_1","Thalamus_L_2","Old","Peripheral",0.144654088050314
"1523","Visual_1","Thalamus_L_2","Old","Provincial",0.0943396226415094
"1524","Visual_1","Thalamus_L_2","Old","Satellite",0.327044025157233
"1525","Visual_1","Thalamus_R_1","Young","Connector",0.151898734177215
"1526","Visual_1","Thalamus_R_1","Young","Peripheral",0.379746835443038
"1527","Visual_1","Thalamus_R_1","Young","Provincial",0.0632911392405063
"1528","Visual_1","Thalamus_R_1","Young","Satellite",0.40506329113924
"1529","Visual_1","Thalamus_R_1","Middle","Connector",0.22093023255814
"1530","Visual_1","Thalamus_R_1","Middle","Peripheral",0.267441860465116
"1531","Visual_1","Thalamus_R_1","Middle","Provincial",0.0232558139534884
"1532","Visual_1","Thalamus_R_1","Middle","Satellite",0.488372093023256
"1533","Visual_1","Thalamus_R_1","Old","Connector",0.104
"1534","Visual_1","Thalamus_R_1","Old","Peripheral",0.248
"1535","Visual_1","Thalamus_R_1","Old","Provincial",0.048
"1536","Visual_1","Thalamus_R_1","Old","Satellite",0.6
"1537","Visual_1","Thalamus_R_2","Young","Connector",0.12962962962963
"1538","Visual_1","Thalamus_R_2","Young","Peripheral",0.388888888888889
"1539","Visual_1","Thalamus_R_2","Young","Provincial",0.240740740740741
"1540","Visual_1","Thalamus_R_2","Young","Satellite",0.240740740740741
"1541","Visual_1","Thalamus_R_2","Middle","Connector",0.342857142857143
"1542","Visual_1","Thalamus_R_2","Middle","Peripheral",0.185714285714286
"1543","Visual_1","Thalamus_R_2","Middle","Provincial",0.142857142857143
"1544","Visual_1","Thalamus_R_2","Middle","Satellite",0.328571428571429
"1545","Visual_1","Thalamus_R_2","Old","Connector",0.418439716312057
"1546","Visual_1","Thalamus_R_2","Old","Peripheral",0.156028368794326
"1547","Visual_1","Thalamus_R_2","Old","Provincial",0.0709219858156028
"1548","Visual_1","Thalamus_R_2","Old","Satellite",0.354609929078014
"1549","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Connector",0.297029702970297
"1550","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Peripheral",0.297029702970297
"1551","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Provincial",0.198019801980198
"1552","FPN","Thalamus_Ven_Ant_Nucleus_R","Young","Satellite",0.207920792079208
"1553","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Connector",0.513513513513513
"1554","FPN","Thalamus_Ven_Ant_Nucleus_R","Middle","Peripheral",0.135135135135135
